n_bin,bin,bin_from,bin_to,bin_size,variable,rnr_avg,variable_metric,metric
11707,"(158.75,158.78]",158.75,158.78,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11708,"(158.78,158.8]",158.78,158.8,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11709,"(158.8,158.83]",158.8,158.83,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11710,"(158.83,158.85]",158.83,158.85,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11711,"(158.85,158.88]",158.85,158.88,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11712,"(158.88,158.9]",158.88,158.9,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11713,"(158.9,158.93]",158.9,158.93,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11714,"(158.93,158.95]",158.93,158.95,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11715,"(158.95,158.98]",158.95,158.98,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11716,"(158.98,159]",158.98,159,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11717,"(159,159.03]",159,159.03,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11718,"(159.03,159.05]",159.03,159.05,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11719,"(159.05,159.08]",159.05,159.08,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11720,"(159.08,159.1]",159.08,159.1,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11721,"(159.1,159.12]",159.1,159.12,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11722,"(159.12,159.15]",159.12,159.15,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11723,"(159.15,159.18]",159.15,159.18,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11724,"(159.18,159.2]",159.18,159.2,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11725,"(159.2,159.23]",159.2,159.23,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11726,"(159.23,159.25]",159.23,159.25,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11727,"(159.25,159.28]",159.25,159.28,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11728,"(159.28,159.3]",159.28,159.3,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11729,"(159.3,159.33]",159.3,159.33,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11730,"(159.33,159.35]",159.33,159.35,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11731,"(159.35,159.38]",159.35,159.38,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11732,"(159.38,159.4]",159.38,159.4,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11733,"(159.4,159.43]",159.4,159.43,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11734,"(159.43,159.45]",159.43,159.45,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11735,"(159.45,159.48]",159.45,159.48,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11736,"(159.48,159.5]",159.48,159.5,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11737,"(159.5,159.53]",159.5,159.53,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11738,"(159.53,159.55]",159.53,159.55,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11739,"(159.55,159.58]",159.55,159.58,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11740,"(159.58,159.6]",159.58,159.6,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11741,"(159.6,159.62]",159.6,159.62,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11742,"(159.62,159.65]",159.62,159.65,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11743,"(159.65,159.68]",159.65,159.68,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11744,"(159.68,159.7]",159.68,159.7,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11745,"(159.7,159.73]",159.7,159.73,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11746,"(159.73,159.75]",159.73,159.75,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11747,"(159.75,159.78]",159.75,159.78,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11748,"(159.78,159.8]",159.78,159.8,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11749,"(159.8,159.83]",159.8,159.83,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11750,"(159.83,159.85]",159.83,159.85,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11751,"(159.85,159.88]",159.85,159.88,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11752,"(159.88,159.9]",159.88,159.9,0.025,rnr,8.622083310879991e-5,rnr_avg,avg
11753,"(159.9,159.93]",159.9,159.93,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11754,"(159.93,159.95]",159.93,159.95,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11755,"(159.95,159.98]",159.95,159.98,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11756,"(159.98,160]",159.98,160,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11757,"(160.03,160.05]",160.03,160.05,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11758,"(160.05,160.08]",160.05,160.08,0.025,rnr,7.544322897019993e-5,rnr_avg,avg
11759,"(160.08,160.1]",160.08,160.1,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11760,"(160.1,160.12]",160.1,160.12,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11761,"(160.12,160.15]",160.12,160.15,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11762,"(160.15,160.18]",160.15,160.18,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11763,"(160.18,160.2]",160.18,160.2,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11764,"(160.2,160.23]",160.2,160.23,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11765,"(160.23,160.25]",160.23,160.25,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11766,"(160.25,160.28]",160.25,160.28,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11767,"(160.28,160.3]",160.28,160.3,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11768,"(160.3,160.33]",160.3,160.33,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11769,"(160.33,160.35]",160.33,160.35,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11770,"(160.35,160.38]",160.35,160.38,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11771,"(160.38,160.4]",160.38,160.4,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11772,"(160.45,160.48]",160.45,160.48,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11773,"(160.48,160.5]",160.48,160.5,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11774,"(160.5,160.53]",160.5,160.53,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11775,"(160.53,160.55]",160.53,160.55,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11776,"(160.55,160.58]",160.55,160.58,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11777,"(160.58,160.6]",160.58,160.6,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11778,"(160.6,160.62]",160.6,160.62,0.025,rnr,7.544322897019993e-5,rnr_avg,avg
11779,"(160.62,160.65]",160.62,160.65,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11780,"(160.65,160.68]",160.65,160.68,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11781,"(160.68,160.7]",160.68,160.7,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11782,"(160.7,160.73]",160.7,160.73,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11783,"(160.73,160.75]",160.73,160.75,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11784,"(160.75,160.78]",160.75,160.78,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11785,"(160.78,160.8]",160.78,160.8,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11786,"(160.8,160.83]",160.8,160.83,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11787,"(160.83,160.85]",160.83,160.85,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11788,"(160.85,160.88]",160.85,160.88,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11789,"(160.88,160.9]",160.88,160.9,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11790,"(160.9,160.93]",160.9,160.93,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11791,"(160.93,160.95]",160.93,160.95,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11792,"(160.98,161]",160.98,161,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11793,"(161,161.03]",161,161.03,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11794,"(161.03,161.05]",161.03,161.05,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11795,"(161.05,161.08]",161.05,161.08,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11796,"(161.08,161.1]",161.08,161.1,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11797,"(161.1,161.12]",161.1,161.12,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11798,"(161.12,161.15]",161.12,161.15,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11799,"(161.15,161.18]",161.15,161.18,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11800,"(161.18,161.2]",161.18,161.2,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11801,"(161.2,161.23]",161.2,161.23,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11802,"(161.23,161.25]",161.23,161.25,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11803,"(161.25,161.28]",161.25,161.28,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11804,"(161.3,161.33]",161.3,161.33,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11805,"(161.33,161.35]",161.33,161.35,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11806,"(161.35,161.38]",161.35,161.38,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11807,"(161.38,161.4]",161.38,161.4,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11808,"(161.4,161.43]",161.4,161.43,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11809,"(161.43,161.45]",161.43,161.45,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11810,"(161.48,161.5]",161.48,161.5,0.025,rnr,7.544322897019993e-5,rnr_avg,avg
11811,"(161.5,161.53]",161.5,161.53,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11812,"(161.53,161.55]",161.53,161.55,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11813,"(161.55,161.58]",161.55,161.58,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11814,"(161.58,161.6]",161.58,161.6,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11815,"(161.6,161.62]",161.6,161.62,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11816,"(161.62,161.65]",161.62,161.65,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11817,"(161.65,161.68]",161.65,161.68,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11818,"(161.68,161.7]",161.68,161.7,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11819,"(161.7,161.73]",161.7,161.73,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11820,"(161.73,161.75]",161.73,161.75,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11821,"(161.75,161.78]",161.75,161.78,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11822,"(161.78,161.8]",161.78,161.8,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11823,"(161.8,161.83]",161.8,161.83,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11824,"(161.83,161.85]",161.83,161.85,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11825,"(161.85,161.88]",161.85,161.88,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11826,"(161.88,161.9]",161.88,161.9,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11827,"(161.9,161.93]",161.9,161.93,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11828,"(161.93,161.95]",161.93,161.95,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11829,"(161.95,161.98]",161.95,161.98,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11830,"(161.98,162]",161.98,162,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11831,"(162,162.03]",162,162.03,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11832,"(162.03,162.05]",162.03,162.05,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11833,"(162.05,162.08]",162.05,162.08,0.025,rnr,7.544322897019993e-5,rnr_avg,avg
11834,"(162.08,162.1]",162.08,162.1,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11835,"(162.1,162.12]",162.1,162.12,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11836,"(162.12,162.15]",162.12,162.15,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11837,"(162.15,162.18]",162.15,162.18,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11838,"(162.18,162.2]",162.18,162.2,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11839,"(162.2,162.23]",162.2,162.23,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11840,"(162.23,162.25]",162.23,162.25,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11841,"(162.25,162.28]",162.25,162.28,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11842,"(162.28,162.3]",162.28,162.3,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11843,"(162.3,162.33]",162.3,162.33,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11844,"(162.33,162.35]",162.33,162.35,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11845,"(162.35,162.38]",162.35,162.38,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11846,"(162.38,162.4]",162.38,162.4,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11847,"(162.4,162.43]",162.4,162.43,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11848,"(162.43,162.45]",162.43,162.45,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11849,"(162.45,162.48]",162.45,162.48,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11850,"(162.48,162.5]",162.48,162.5,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11851,"(162.5,162.53]",162.5,162.53,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11852,"(162.53,162.55]",162.53,162.55,0.025,rnr,7.544322897019993e-5,rnr_avg,avg
11853,"(162.55,162.58]",162.55,162.58,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11854,"(162.58,162.6]",162.58,162.6,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11855,"(162.6,162.62]",162.6,162.62,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11856,"(162.62,162.65]",162.62,162.65,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11857,"(162.65,162.68]",162.65,162.68,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11858,"(162.68,162.7]",162.68,162.7,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11859,"(162.7,162.73]",162.7,162.73,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11860,"(162.73,162.75]",162.73,162.75,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11861,"(162.75,162.78]",162.75,162.78,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11862,"(162.78,162.8]",162.78,162.8,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11863,"(162.8,162.83]",162.8,162.83,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11864,"(162.83,162.85]",162.83,162.85,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11865,"(162.85,162.88]",162.85,162.88,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11866,"(162.88,162.9]",162.88,162.9,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11867,"(162.9,162.93]",162.9,162.93,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11868,"(162.93,162.95]",162.93,162.95,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11869,"(162.95,162.98]",162.95,162.98,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11870,"(162.98,163]",162.98,163,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11871,"(163,163.03]",163,163.03,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11872,"(163.03,163.05]",163.03,163.05,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11873,"(163.05,163.08]",163.05,163.08,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11874,"(163.08,163.1]",163.08,163.1,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11875,"(163.1,163.12]",163.1,163.12,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11876,"(163.12,163.15]",163.12,163.15,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11877,"(163.15,163.18]",163.15,163.18,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11878,"(163.18,163.2]",163.18,163.2,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11879,"(163.2,163.23]",163.2,163.23,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11880,"(163.23,163.25]",163.23,163.25,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11881,"(163.25,163.28]",163.25,163.28,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11882,"(163.28,163.3]",163.28,163.3,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11883,"(163.3,163.33]",163.3,163.33,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11884,"(163.33,163.35]",163.33,163.35,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11885,"(163.35,163.38]",163.35,163.38,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11886,"(163.38,163.4]",163.38,163.4,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11887,"(163.4,163.43]",163.4,163.43,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11888,"(163.43,163.45]",163.43,163.45,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11889,"(163.45,163.48]",163.45,163.48,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11890,"(163.48,163.5]",163.48,163.5,0.025,rnr,7.544322897019993e-5,rnr_avg,avg
11891,"(163.5,163.53]",163.5,163.53,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11892,"(163.53,163.55]",163.53,163.55,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11893,"(163.55,163.58]",163.55,163.58,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11894,"(163.58,163.6]",163.58,163.6,0.025,rnr,8.622083310879991e-5,rnr_avg,avg
11895,"(163.6,163.62]",163.6,163.62,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11896,"(163.62,163.65]",163.62,163.65,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11897,"(163.65,163.68]",163.65,163.68,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11898,"(163.68,163.7]",163.68,163.7,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11899,"(163.7,163.73]",163.7,163.73,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11900,"(163.73,163.75]",163.73,163.75,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11901,"(163.75,163.78]",163.75,163.78,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11902,"(163.78,163.8]",163.78,163.8,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11903,"(163.8,163.83]",163.8,163.83,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11904,"(163.83,163.85]",163.83,163.85,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11905,"(163.85,163.88]",163.85,163.88,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11906,"(163.88,163.9]",163.88,163.9,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11907,"(163.93,163.95]",163.93,163.95,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11908,"(163.95,163.98]",163.95,163.98,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11909,"(163.98,164]",163.98,164,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11910,"(164,164.03]",164,164.03,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11911,"(164.03,164.05]",164.03,164.05,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11912,"(164.05,164.08]",164.05,164.08,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11913,"(164.08,164.1]",164.08,164.1,0.025,rnr,8.622083310879991e-5,rnr_avg,avg
11914,"(164.1,164.12]",164.1,164.12,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11915,"(164.12,164.15]",164.12,164.15,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11916,"(164.15,164.18]",164.15,164.18,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11917,"(164.18,164.2]",164.18,164.2,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11918,"(164.2,164.23]",164.2,164.23,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11919,"(164.23,164.25]",164.23,164.25,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11920,"(164.25,164.28]",164.25,164.28,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11921,"(164.28,164.3]",164.28,164.3,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11922,"(164.3,164.33]",164.3,164.33,0.025,rnr,7.544322897019993e-5,rnr_avg,avg
11923,"(164.33,164.35]",164.33,164.35,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11924,"(164.35,164.38]",164.35,164.38,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11925,"(164.38,164.4]",164.38,164.4,0.025,rnr,8.622083310879991e-5,rnr_avg,avg
11926,"(164.4,164.43]",164.4,164.43,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11927,"(164.43,164.45]",164.43,164.45,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11928,"(164.45,164.48]",164.45,164.48,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11929,"(164.48,164.5]",164.48,164.5,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11930,"(164.5,164.53]",164.5,164.53,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11931,"(164.53,164.55]",164.53,164.55,0.025,rnr,7.544322897019993e-5,rnr_avg,avg
11932,"(164.55,164.58]",164.55,164.58,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11933,"(164.58,164.6]",164.58,164.6,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11934,"(164.6,164.62]",164.6,164.62,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11935,"(164.62,164.65]",164.62,164.65,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11936,"(164.65,164.68]",164.65,164.68,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11937,"(164.68,164.7]",164.68,164.7,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11938,"(164.7,164.73]",164.7,164.73,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11939,"(164.73,164.75]",164.73,164.75,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11940,"(164.75,164.78]",164.75,164.78,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11941,"(164.78,164.8]",164.78,164.8,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11942,"(164.8,164.83]",164.8,164.83,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11943,"(164.83,164.85]",164.83,164.85,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11944,"(164.85,164.88]",164.85,164.88,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11945,"(164.88,164.9]",164.88,164.9,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11946,"(164.93,164.95]",164.93,164.95,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11947,"(164.95,164.98]",164.95,164.98,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11948,"(164.98,165]",164.98,165,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11949,"(165,165.03]",165,165.03,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11950,"(165.03,165.05]",165.03,165.05,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11951,"(165.05,165.08]",165.05,165.08,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11952,"(165.08,165.1]",165.08,165.1,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11953,"(165.1,165.12]",165.1,165.12,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11954,"(165.12,165.15]",165.12,165.15,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11955,"(165.15,165.18]",165.15,165.18,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11956,"(165.18,165.2]",165.18,165.2,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11957,"(165.2,165.23]",165.2,165.23,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11958,"(165.23,165.25]",165.23,165.25,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11959,"(165.25,165.28]",165.25,165.28,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11960,"(165.28,165.3]",165.28,165.3,0.025,rnr,8.622083310879991e-5,rnr_avg,avg
11961,"(165.3,165.33]",165.3,165.33,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11962,"(165.33,165.35]",165.33,165.35,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11963,"(165.35,165.38]",165.35,165.38,0.025,rnr,6.466562483159993e-5,rnr_avg,avg
11964,"(165.38,165.4]",165.38,165.4,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11965,"(165.4,165.43]",165.4,165.43,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
11966,"(165.43,165.45]",165.43,165.45,0.025,rnr,5.388802069299995e-5,rnr_avg,avg
11967,"(165.45,165.48]",165.45,165.48,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11968,"(165.48,165.5]",165.48,165.5,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
11969,"(165.5,165.53]",165.5,165.53,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11970,"(165.53,165.55]",165.53,165.55,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11971,"(165.58,165.6]",165.58,165.6,0.025,rnr,8.622083310879991e-5,rnr_avg,avg
11972,"(165.6,165.62]",165.6,165.62,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
11973,"(165.62,165.65]",165.62,165.65,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11974,"(165.65,165.68]",165.65,165.68,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11975,"(165.68,165.7]",165.68,165.7,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
11976,"(165.7,165.73]",165.7,165.73,0.025,rnr,4.3110416554399954e-5,rnr_avg,avg
